"userId","surveyId","surveyDate","projectId","wave","sessionId","sessionKey","timeTracker_OPUFRanking1_visits","timeTracker_OPUFRanking1_seconds","timeTracker_OPUFVasAnchoring_visits","timeTracker_OPUFVasAnchoring_seconds","timeTracker_Start_visits","timeTracker_Start_seconds","timeTracker_OPUFSwingWeight1_visits","timeTracker_OPUFSwingWeight1_seconds","timeTracker_AdditionalDemographicQuestions_visits","timeTracker_AdditionalDemographicQuestions_seconds","timeTracker_completionTime","timeTracker_surveyStartTime","timeTracker_Consent_visits","timeTracker_Consent_seconds","timeTracker_Feedback_visits","timeTracker_Feedback_seconds","timeTracker_surveyEndTime","timeTracker_EPRO1_visits","timeTracker_EPRO1_seconds","timeTracker_Welcome_visits","timeTracker_Welcome_seconds","timeTracker_OPUFLevelRating_visits","timeTracker_OPUFLevelRating_seconds","timeTracker_OPUFDeadChoice_visits","timeTracker_OPUFDeadChoice_seconds","AdditionalDemographicQuestions_education_label","AdditionalDemographicQuestions_education_type","AdditionalDemographicQuestions_education_value","AdditionalDemographicQuestions_education_required","AdditionalDemographicQuestions_employment_label","AdditionalDemographicQuestions_employment_type","AdditionalDemographicQuestions_employment_value","AdditionalDemographicQuestions_employment_required","AdditionalDemographicQuestions_gender_label","AdditionalDemographicQuestions_gender_type","AdditionalDemographicQuestions_gender_value","AdditionalDemographicQuestions_gender_required","AdditionalDemographicQuestions_ethnicity_label","AdditionalDemographicQuestions_ethnicity_type","AdditionalDemographicQuestions_ethnicity_value","AdditionalDemographicQuestions_ethnicity_required","consent_respConsent_consent_consent","consent_respConsent_consent_selected","consent_respConsent_consent_text","consent_respData_options_canGoNext","consent_respData_options_canGoBack","consent_respData_options_printEnabled","consent_respData_sessionId","consent_respData_consent","consent_respData_sessionKey","consent_respData_userId","consent_respData_content_noConsent","consent_respData_content_questions_0_id","consent_respData_content_questions_0_text","consent_respData_content_startBtnLabel","consent_respData_content_printBtnLabel","consent_respData_content_title","consent_respData_content_body","consent_consentTime","consent_consented","Feedback_understand_label","Feedback_understand_type","Feedback_understand_value","Feedback_understand_required","Feedback_decide_label","Feedback_decide_type","Feedback_decide_value","Feedback_decide_required","Feedback_differences_label","Feedback_differences_type","Feedback_differences_value","Feedback_differences_required","opuf_firstRank","opuf_swingWeights_treat","opuf_swingWeights_sports","opuf_swingWeights_tired","opuf_swingWeights_unhappiness","opuf_swingWeights_concentration","opuf_swingWeights_walk","opuf_swingWeights_embarrassment","opuf_pitsUtility","opuf_pufScaled","opuf_anchorPoint","opuf_levelRatings_treat_0","opuf_levelRatings_treat_1","opuf_levelRatings_treat_2","opuf_levelRatings_treat_3","opuf_levelRatings_treat_4","opuf_levelRatings_sports_0","opuf_levelRatings_sports_1","opuf_levelRatings_sports_2","opuf_levelRatings_sports_3","opuf_levelRatings_sports_4","opuf_levelRatings_tired_0","opuf_levelRatings_tired_1","opuf_levelRatings_tired_2","opuf_levelRatings_tired_3","opuf_levelRatings_tired_4","opuf_levelRatings_unhappiness_0","opuf_levelRatings_unhappiness_1","opuf_levelRatings_unhappiness_2","opuf_levelRatings_unhappiness_3","opuf_levelRatings_unhappiness_4","opuf_levelRatings_concentration_0","opuf_levelRatings_concentration_1","opuf_levelRatings_concentration_2","opuf_levelRatings_concentration_3","opuf_levelRatings_concentration_4","opuf_levelRatings_walk_0","opuf_levelRatings_walk_1","opuf_levelRatings_walk_2","opuf_levelRatings_walk_3","opuf_levelRatings_walk_4","opuf_levelRatings_embarrassment_0","opuf_levelRatings_embarrassment_1","opuf_levelRatings_embarrassment_2","opuf_levelRatings_embarrassment_3","opuf_levelRatings_embarrassment_4","opuf_anchorVal","opuf_pufAnchored","epro_treat","epro_sports","epro_tired","epro_unhappiness","epro_concentration","epro_walk","epro_embarrassment","feedback","timeTracker_feedback_visits","timeTracker_feedback_seconds","AdditionalDemographicQuestions_weightstatus_label","AdditionalDemographicQuestions_weightstatus_type","AdditionalDemographicQuestions_weightstatus_value","AdditionalDemographicQuestions_weightstatus_required","Feedback","feedback_understand_label","feedback_understand_type","feedback_understand_value","feedback_understand_required","feedback_decide_label","feedback_decide_type","feedback_decide_value","feedback_decide_required","feedback_differences_label","feedback_differences_type","feedback_differences_value","feedback_differences_required"
"5f13fa31696881329aea2f14","waite_opuf_adult2",1723239900725,"waite",1,"fc241e2b-fee1-4a06-bc06-33ea3ee737b5",,1,16,1,25,2,0,1,99,1,13,396914,1723460992934,1,3,,,1723461389848,1,55,1,6,1,136,1,20,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","higher",true,"Which of the following best describes your current employment status?","radio","unemployed",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"fc241e2b-fee1-4a06-bc06-33ea3ee737b5",true,,"5f13fa31696881329aea2f14","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461001561,true,,,,,,,,,,,,,"tired","2","50",100,"75","70","50","5",-0.16,"{}","pits",0,10,20,93,100,0,2,5,20,100,0,9,20,50,100,0,10,25,70,100,0,10,25,75,100,0,5,22,70,100,0,2,2,5,100,14,"{}","treat_1","sports_3","tired_3","unhappiness_2","concentration_3","walk_2","embarrassment_2",,1,20,"What is your weight status?","radio","obese",true,,"It was easy to understand the questions I was asked.","radio","somewhatdisagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatdisagree",true
"6346921046fa377ce55acbc1","waite_opuf_adult2",1723239900725,"waite",1,"adb93dde-0708-4856-9f89-f2bfe1366cba",,1,11,1,22,2,0,1,88,1,10,306302,1723461321775,1,4,,,1723461628077,1,27,1,6,1,116,1,5,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","parttime",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"adb93dde-0708-4856-9f89-f2bfe1366cba",true,,"6346921046fa377ce55acbc1","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461331925,true,,,,,,,,,,,,,"tired",20,10,100,20,30,10,1,0.7,"{}","dead",0,0,30,80,100,0,0,10,70,100,0,5,30,80,100,0,0,50,80,100,0,0,20,80,100,0,0,10,30,100,0,0,10,50,100,70,"{}","treat_1","sports_1","tired_3","unhappiness_2","concentration_2","walk_0","embarrassment_0",,1,11,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"64839b36cfc47670f29b64fd","waite_opuf_adult2",1723239900725,"waite",1,"9e4d15d2-6c3b-42e3-b2ff-b2909caa0f65",,1,33,1,89,2,0,1,136,1,11,644309,1723461775872,1,2,,,1723462420181,1,37,1,12,1,271,1,27,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"9e4d15d2-6c3b-42e3-b2ff-b2909caa0f65",true,,"64839b36cfc47670f29b64fd","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461790687,true,,,,,,,,,,,,,"concentration",10,10,30,10,100,20,5,0.7,"{}","dead",0,10,30,60,100,0,10,30,59,100,0,10,30,60,100,0,10,30,60,100,0,10,30,60,100,0,10,30,60,100,0,20,30,50,100,70,"{}","treat_0","sports_1","tired_1","unhappiness_0","concentration_1","walk_0","embarrassment_0",,1,19,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"62e401e84f08db1b18fc5e5e","waite_opuf_adult2",1723239900725,"waite",1,"c92d5e71-35ae-4540-89ef-91f30fb46529",,1,49,1,15,2,2,1,161,1,17,897097,1723461420967,1,11,,,1723462318064,1,74,1,7,1,482,1,61,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"c92d5e71-35ae-4540-89ef-91f30fb46529",true,,"62e401e84f08db1b18fc5e5e","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461440799,true,,,,,,,,,,,,,"unhappiness",65,90,80,100,50,85,75,0.95,"{}","dead",0,10,20,40,100,0,10,50,85,100,0,10,30,75,100,0,15,75,90,100,0,10,50,90,100,0,5,20,80,100,0,20,50,90,100,95,"{}","treat_0","sports_2","tired_2","unhappiness_0","concentration_0","walk_0","embarrassment_0",,1,13,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","stronglydisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","stronglyagree",true
"5ea9d8084fd4251207546151","waite_opuf_adult2",1723239900725,"waite",1,"a5b7130f-205b-4f6b-8c07-ed1f77d9919f",,1,32,1,27,2,0,1,119,1,21,543154,1723461048867,1,2,,,1723461592021,1,79,1,17,1,190,1,23,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","alevel",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"a5b7130f-205b-4f6b-8c07-ed1f77d9919f",true,,"5ea9d8084fd4251207546151","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461068606,true,,,,,,,,,,,,,"tired",90,80,100,95,75,97,10,1,"{}","dead",0,0,5,90,100,0,0,0,80,100,0,0,10,70,100,0,0,5,99,100,0,0,1,75,100,0,0,10,75,100,0,0,5,45,100,100,"{}","treat_1","sports_1","tired_3","unhappiness_2","concentration_3","walk_1","embarrassment_1",,1,28,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"65ca421d711c022ed0cd3fe3","waite_opuf_adult2",1723239900725,"waite",1,"f29e10db-4a41-4727-a171-f46333f51e06",,1,17,1,20,2,0,1,90,1,35,680223,1723461719599,1,4,,,1723462399822,1,77,1,10,1,386,1,14,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","other",true,"Which of the following best describes your current employment status?","radio","other",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"f29e10db-4a41-4727-a171-f46333f51e06",true,,"65ca421d711c022ed0cd3fe3","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461733811,true,,,,,,,,,,,,,"walk",38,31,79,43,79,100,35,0.96,"{}","dead",0,80,60,90,100,0,40,35,35,100,0,99,65,80,100,0,70,70,45,100,0,65,50,65,100,0,75,49,35,100,0,40,58,58,100,96,"{}","treat_2","sports_4","tired_3","unhappiness_2","concentration_2","walk_2","embarrassment_3",,1,22,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","neither",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"5c845031d6a29e00162edf7d","waite_opuf_adult2",1723239900725,"waite",1,"eb1160cc-515a-4926-a730-743fab46f2d1",,1,16,1,16,2,0,1,55,1,8,244456,1723461339217,1,1,,,1723461583673,1,26,1,3,1,95,1,5,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","alevel",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"eb1160cc-515a-4926-a730-743fab46f2d1",true,,"5c845031d6a29e00162edf7d","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461344108,true,,,,,,,,,,,,,"unhappiness",10,10,51,100,20,33,5,0.8,"{}","dead",0,20,20,20,100,0,5,5,25,100,0,40,60,80,100,0,10,10,15,100,0,5,5,25,100,0,20,40,60,100,0,5,5,5,100,80,"{}","treat_1","sports_3","tired_3","unhappiness_0","concentration_2","walk_1","embarrassment_1",,1,15,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","somewhatdisagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"667eb5226d9ea85ec3604000","waite_opuf_adult2",1723239900725,"waite",1,"b5e822a9-669d-40f2-88f5-87a1c0d6ccfe",,2,41,1,26,2,0,1,62,1,12,571218,1723461024769,1,3,,,1723461595987,2,222,1,12,1,162,1,14,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","student",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"b5e822a9-669d-40f2-88f5-87a1c0d6ccfe",true,,"667eb5226d9ea85ec3604000","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461039639,true,,,,,,,,,,,,,"concentration",5,20,25,15,100,20,15,0.2,"{}","dead",0,0,5,21,100,0,6,25,45,100,0,0,10,40,100,0,4,14,40,100,0,0,34,75,100,0,3,18,50,100,0,0,5,11,100,20,"{}","treat_1","sports_0","tired_2","unhappiness_2","concentration_3","walk_0","embarrassment_2",,1,12,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","stronglyagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","stronglyagree",true
"5e95d76c8cfb0502e3db1f88","waite_opuf_adult2",1723239900725,"waite",1,"874ee906-c9c6-4ccc-9208-0947c31b1810",,2,45,1,12,2,0,3,78,1,21,431659,1723461175807,1,3,,,1723461607466,1,50,1,4,2,181,1,15,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","alevel",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"874ee906-c9c6-4ccc-9208-0947c31b1810",true,,"5e95d76c8cfb0502e3db1f88","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461182853,true,,,,,,,,,,,,,"treat",100,92,79,95,62,85,86,0.4,"{}","dead",0,8,57,92,100,0,11,52,77,100,0,13,49,91,100,0,6,39,76,100,0,14,33,58,100,0,7,48,92,100,0,4,30,55,100,40,"{}","treat_1","sports_1","tired_2","unhappiness_1","concentration_2","walk_0","embarrassment_2",,1,15,"What is your weight status?","radio","over",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","stronglydisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","stronglyagree",true
"60d4497712b0332d4ccb9c48","waite_opuf_adult2",1723239900725,"waite",1,"1ee7f587-438d-402d-b1ad-af3207033c8c",,1,17,1,26,2,1,1,78,1,25,371986,1723461826546,1,4,,,1723462198532,1,43,1,8,1,139,1,11,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","higher",true,"Which of the following best describes your current employment status?","radio","other",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"1ee7f587-438d-402d-b1ad-af3207033c8c",true,,"60d4497712b0332d4ccb9c48","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461839317,true,,,,,,,,,,,,,"concentration",5,9,65,40,100,28,4,0.3,"{}","dead",0,10,30,75,100,0,5,10,50,100,0,25,50,75,100,0,20,60,85,100,0,30,60,85,100,0,25,50,80,100,0,20,50,75,100,30,"{}","treat_0","sports_4","tired_2","unhappiness_1","concentration_2","walk_2","embarrassment_0",,1,15,"What is your weight status?","radio","over",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"5ced0da70afd6e0001a9f211","waite_opuf_adult2",1723239900725,"waite",1,"240582f6-aa5c-48bf-a855-9e8e801b5316",,1,9,1,20,2,0,1,53,1,40,324037,1723461517135,1,6,,,1723461841172,1,37,1,6,1,116,1,10,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","parttime",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","mixed",true,true,true,"I consent to participate",false,false,true,"240582f6-aa5c-48bf-a855-9e8e801b5316",true,,"5ced0da70afd6e0001a9f211","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461530018,true,,,,,,,,,,,,,"unhappiness",12,11,17,100,41,8,10,0.94,"{}","dead",0,20,48,81,100,0,20,44,87,100,0,13,42,57,100,0,20,34,85,100,0,20,46,72,100,0,13,28,38,100,0,18,27,41,100,94,"{}","treat_2","sports_3","tired_3","unhappiness_2","concentration_3","walk_1","embarrassment_2",,1,21,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"646d238ec077fb64c0294bd8","waite_opuf_adult2",1723239900725,"waite",1,"c5b96feb-17c5-49ae-a34c-6c4c35fab2fa",,1,68,1,100,2,0,1,151,1,44,838052,1723461742259,1,7,,,1723462580311,1,70,1,19,1,247,1,102,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","higher",true,"Which of the following best describes your current employment status?","radio","notpaid",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"c5b96feb-17c5-49ae-a34c-6c4c35fab2fa",true,,"646d238ec077fb64c0294bd8","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461768649,true,,,,,,,,,,,,,"unhappiness",100,18,80,100,90,100,85,0.96,"{}","dead",0,44,89,93,100,0,10,15,20,100,0,99,40,70,100,0,41,70,86,100,0,14,39,76,100,0,12,35,86,100,0,15,29,76,100,96,"{}","treat_0","sports_3","tired_1","unhappiness_1","concentration_1","walk_1","embarrassment_2",,1,24,"What is your weight status?","radio","over",true,,"It was easy to understand the questions I was asked.","radio","stronglyagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatdisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","stronglyagree",true
"6685910d91114ade1b630bf3","waite_opuf_adult2",1723239900725,"waite",1,"878b4ad3-3ca4-424c-a7c8-9015b748fed0",,1,29,1,22,2,0,1,116,1,19,402853,1723460989160,1,2,,,1723461392013,1,37,1,4,1,117,1,7,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","alevel",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"878b4ad3-3ca4-424c-a7c8-9015b748fed0",true,,"6685910d91114ade1b630bf3","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723460996275,true,,,,,,,,,,,,,"embarrassment",80,4,65,82,100,100,100,0.95,"{}","dead",0,44,66,87,100,0,26,71,100,100,0,0,100,0,100,0,28,44,70,100,0,35,61,76,100,0,12,51,88,100,0,34,69,88,100,95,"{}","treat_2","sports_0","tired_3","unhappiness_2","concentration_2","walk_0","embarrassment_2",,1,42,"What is your weight status?","radio","over",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
